43,56
67,59
25,19
42,59
5,3
5,17
47,54
23,11
13,20
35,10
59,45
19,41
57,57
11,1
41,62
27,17
27,15
21,15
33,64
42,65
7,5
32,67
19,17
11,35
45,54
13,14
68,65
58,51
59,64
3,31
57,50
53,41
67,61
4,35
62,53
34,21
3,28
1,33
37,66
61,52
2,31
41,65
27,37
29,4
42,69
21,16
3,1
67,51
16,41
49,51
29,10
22,13
68,61
30,13
29,5
51,64
7,27
54,67
45,53
16,19
29,1
33,66
41,45
23,25
41,59
9,19
28,31
51,63
55,47
19,27
5,44
29,29
19,42
33,67
9,2
9,18
15,5
25,24
69,69
68,47
24,33
51,42
5,21
46,63
23,5
7,21
49,62
59,69
47,41
56,41
11,9
23,35
69,48
19,9
27,8
29,22
51,45
16,31
33,15
29,68
7,51
24,21
69,58
19,38
13,47
69,57
11,16
65,69
20,33
43,67
15,30
60,67
25,5
23,36
15,19
5,15
9,13
3,37
5,12
29,17
69,42
8,11
3,42
21,5
11,21
68,53
8,37
3,17
29,7
27,68
61,41
35,2
1,39
45,60
15,11
50,53
28,11
12,31
65,61
1,45
17,11
55,50
23,15
33,59
23,17
41,52
51,47
7,46
48,51
7,22
7,3
15,39
11,15
63,69
18,7
15,43
21,41
22,19
63,60
17,15
26,25
28,15
22,31
21,2
29,69
9,17
49,46
20,19
24,1
29,19
21,3
21,27
1,41
47,61
40,59
1,10
57,68
42,67
59,60
45,50
12,9
62,65
41,54
25,15
17,30
35,16
21,7
55,63
53,58
13,15
13,19
5,10
17,32
37,59
57,67
26,11
60,59
69,68
4,49
7,4
36,5
24,15
51,51
26,35
31,17
3,32
9,8
17,1
62,49
15,25
54,65
7,37
17,21
33,3
29,15
20,29
18,5
5,9
35,67
1,4
21,13
13,27
2,11
50,69
8,9
25,13
3,41
46,67
19,31
37,53
56,65
27,21
26,9
11,27
21,42
5,29
9,37
65,63
66,35
1,25
56,53
3,35
11,4
3,7
55,54
31,62
68,55
11,19
9,33
35,69
4,7
20,7
53,62
65,41
19,25
20,35
23,31
69,50
7,17
14,5
37,70
9,7
31,63
25,36
55,51
63,65
67,46
57,56
17,25
0,1
38,67
19,22
5,5
19,11
11,29
40,55
29,3
33,65
7,9
8,13
7,19
10,13
63,62
38,65
1,8
19,37
25,17
45,59
67,65
21,28
2,5
1,17
48,43
65,59
1,48
18,1
9,36
23,38
16,39
45,44
21,1
15,15
18,33
9,3
14,9
23,1
1,20
23,37
63,52
16,7
29,70
3,40
53,67
61,57
26,67
9,24
24,29
11,23
8,5
58,43
2,27
3,15
49,69
57,61
2,25
17,28
19,20
27,4
9,9
6,33
51,57
63,55
61,63
69,51
25,7
67,70
41,57
49,53
47,59
69,59
55,61
45,67
35,11
60,53
34,67
19,24
26,33
27,16
26,21
17,9
57,58
59,51
3,30
69,67
31,15
23,39
7,45
20,25
8,25
27,32
46,57
27,33
44,53
63,67
60,37
16,13
3,4
10,1
18,21
8,19
11,33
10,49
21,29
29,60
32,7
39,59
11,10
63,68
49,55
59,54
15,22
22,7
35,3
5,36
64,55
19,7
68,67
25,21
3,22
0,27
22,1
11,25
62,57
26,17
43,53
7,43
13,23
6,7
6,39
19,5
2,23
49,61
20,1
18,27
12,3
35,68
45,65
48,59
59,61
60,49
42,47
66,63
17,29
0,41
51,54
5,31
11,3
56,57
25,27
23,19
28,7
23,40
10,19
16,3
31,61
13,29
21,19
29,61
15,17
33,57
65,43
1,49
65,53
68,49
64,45
16,5
1,5
19,35
2,35
67,69
7,33
58,37
13,24
29,33
6,43
46,45
48,65
0,53
61,67
19,33
41,69
39,69
31,20
69,60
7,2
9,53
0,37
5,23
5,13
8,35
27,5
3,49
59,47
19,19
51,65
3,33
1,7
13,16
23,28
55,64
17,13
69,56
61,55
56,61
53,61
43,69
15,3
3,43
1,15
53,57
7,26
14,37
31,64
1,23
17,35
67,67
21,37
13,28
1,3
31,32
0,43
24,25
19,40
20,11
43,45
1,9
41,67
27,28
21,11
51,66
11,45
5,19
19,15
29,11
11,5
55,68
23,69
19,1
22,39
69,65
65,66
9,47
13,21
20,13
39,67
13,3
7,20
27,9
63,48
27,30
37,65
19,4
7,29
15,28
9,35
3,11
54,59
22,21
27,7
38,63
5,22
47,67
31,8
27,18
15,20
46,51
51,55
23,7
3,47
31,58
35,54
9,39
44,61
7,7
13,1
47,65
5,4
39,62
5,6
52,61
16,23
43,58
53,53
59,63
48,57
3,2
23,3
45,63
27,1
53,69
61,65
24,11
69,63
15,1
45,58
25,25
15,29
68,63
14,25
13,12
9,11
15,14
1,14
31,59
17,16
46,69
47,51
2,39
23,33
49,67
31,69
6,29
1,37
47,69
47,48
29,13
4,19
34,13
51,49
47,53
31,6
44,67
37,11
65,49
8,23
56,67
17,5
25,39
7,28
13,31
31,19
64,65
11,38
47,60
63,64
67,57
27,3
11,42
5,55
39,61
41,61
29,0
45,48
44,69
33,7
26,39
57,45
24,69
16,9
51,58
7,16
11,31
28,17
18,35
25,32
25,4
45,45
11,6
21,23
55,52
23,30
41,64
64,49
17,17
47,64
50,49
28,35
48,55
37,58
14,17
17,31
38,3
4,27
13,32
27,19
5,24
13,22
33,13
70,63
17,23
48,67
49,68
27,6
2,7
17,26
23,16
29,67
25,3
5,48
4,1
66,49
65,58
17,38
50,43
27,53
11,68
65,11
40,23
48,41
61,17
45,42
4,61
29,46
35,35
59,46
31,31
65,13
39,31
43,40
9,62
30,29
48,23
47,43
22,49
42,17
61,19
55,44
30,35
53,5
25,66
23,60
35,5
57,37
57,33
36,7
47,15
56,35
54,33
23,29
68,15
17,45
63,2
41,20
61,31
33,36
48,29
20,53
9,41
17,57
43,25
20,45
48,5
22,51
67,14
19,48
59,2
53,7
64,37
19,57
65,44
68,1
50,25
66,15
23,13
57,28
61,32
30,3
61,23
37,57
11,47
51,1
16,57
60,27
39,49
25,48
13,68
9,70
35,42
47,7
15,9
63,24
65,45
9,49
25,58
67,43
57,23
33,53
29,23
68,21
39,46
19,21
59,9
63,43
6,51
44,47
36,31
11,57
59,16
53,45
46,13
41,39
53,43
17,33
13,13
1,53
69,43
51,19
50,1
67,9
67,26
17,68
55,14
37,15
64,23
7,31
57,55
43,3
49,25
40,7
33,34
18,47
34,7
35,4
61,8
66,25
49,37
54,45
1,65
63,9
39,5
67,31
26,61
29,43
45,31
59,1
27,27
53,6
3,63
44,17
50,31
59,38
45,4
61,9
63,1
53,44
60,25
29,35
17,59
35,29
45,39
61,11
45,35
15,57
27,47
39,21
56,5
5,63
31,23
39,63
9,56
45,57
15,33
33,18
13,63
1,51
37,54
44,39
25,68
63,19
37,39
39,1
35,63
29,55
37,26
29,65
9,63
19,69
35,53
45,16
67,41
45,21
37,7
53,22
49,2
37,19
4,63
53,17
25,56
36,29
24,61
67,3
11,59
65,29
67,38
68,41
33,60
32,13
35,61
37,29
22,47
48,31
42,35
37,51
11,65
41,5
65,23
45,23
23,57
47,55
55,8
20,51
47,23
18,9
47,47
45,1
37,63
37,35
29,27
59,19
53,35
7,59
35,64
51,40
53,40
42,51
24,51
59,5
45,19
39,39
52,17
43,12
69,12
53,49
13,35
63,7
65,20
69,25
41,11
53,55
7,68
23,63
44,25
43,1
61,37
39,0
23,55
35,7
12,69
28,23
7,55
3,61
43,23
47,39
7,69
67,19
33,5
17,55
18,57
3,69
66,39
43,47
17,63
21,45
23,43
9,48
53,27
60,1
41,27
55,19
18,67
32,25
55,69
33,39
63,10
11,50
53,13
17,61
69,5
67,5
51,33
3,23
62,11
57,39
1,58
19,65
22,23
25,8
3,54
55,39
55,27
56,29
12,63
39,23
25,37
18,63
35,26
15,36
63,31
15,53
53,21
47,35
21,63
9,27
41,31
57,51
12,45
67,1
27,64
52,25
16,51
57,29
13,60
35,37
31,37
68,25
33,49
43,39
25,42
13,37
39,19
23,47
41,26
19,43
1,61
45,3
41,3
31,57
46,37
53,3
64,27
57,11
3,60
51,8
32,53
14,69
30,33
32,15
32,43
57,7
32,51
13,65
65,47
65,18
45,41
47,5
10,39
27,22
43,8
25,49
63,23
55,35
45,7
35,39
41,29
63,15
31,11
7,35
27,61
61,47
33,29
5,65
14,33
52,13
27,41
59,21
9,31
32,45
59,39
30,39
13,69
69,17
9,45
39,7
43,15
51,10
39,18
69,40
9,52
50,7
69,22
61,13
11,60
69,18
39,11
34,1
36,43
66,7
7,61
69,23
15,45
15,69
41,13
46,1
46,19
33,22
41,38
69,19
39,43
21,49
11,61
9,61
53,19
50,45
15,34
27,59
27,56
25,59
41,7
62,1
43,5
31,51
61,35
59,14
59,20
28,57
48,33
41,15
60,33
17,53
53,39
49,39
3,65
10,65
19,54
19,61
58,45
58,3
45,13
28,47
57,15
23,49
13,41
53,2
4,59
69,1
51,5
9,64
56,47
15,48
67,7
55,31
21,67
48,1
15,67
57,10
55,55
39,38
62,21
64,21
15,63
47,24
5,67
47,25
21,51
33,11
45,27
55,23
51,43
55,21
11,39
36,37
34,15
29,34
21,43
55,33
30,49
41,33
53,47
29,25
38,43
25,63
5,69
67,47
39,13
15,51
33,45
54,55
39,28
45,33
42,9
15,60
27,49
18,59
11,26
33,19
9,46
11,51
39,15
7,15
69,32
7,1
33,48
41,44
50,15
46,17
34,31
51,21
45,6
8,59
53,51
65,19
41,30
35,41
66,43
35,55
35,43
41,19
61,33
63,49
33,21
24,49
32,41
66,3
53,24
39,33
29,51
37,33
57,24
10,21
31,25
26,41
33,1
15,44
7,56
34,35
64,33
29,45
52,3
26,49
54,35
49,11
43,11
65,27
45,20
54,5
47,9
51,31
41,9
59,17
51,11
37,2
43,19
60,43
22,67
69,37
54,47
34,27
67,33
42,3
2,63
54,13
8,41
63,34
15,59
37,50
55,37
13,61
11,41
12,57
12,51
53,29
59,10
57,21
47,37
6,63
23,53
65,4
44,13
45,29
34,45
37,55
34,57
23,54
64,9
65,35
65,46
57,4
58,19
15,65
64,15
50,23
36,13
7,67
13,66
8,61
59,27
57,9
59,35
68,7
19,59
31,39
57,0
53,15
41,17
3,70
45,34
33,12
21,59
5,43
11,46
63,45
63,13
52,45
27,54
40,33
37,9
56,45
5,61
59,7
29,42
55,17
67,36
37,17
14,55
69,39
13,33
49,28
37,45
55,38
45,15
69,31
24,43
19,45
35,47
32,39
56,37
41,49
63,47
11,43
40,27
55,26
5,59
41,1
69,15
37,25
33,62
61,4
69,45
21,21
5,64
39,16
49,43
10,67
40,47
13,36
5,41
35,58
9,58
69,14
56,25
33,52
20,61
54,31
51,39
40,35
14,39
60,35
47,26
37,20
53,10
54,49
41,53
69,33
39,29
61,27
25,35
55,1
70,45
65,12
11,53
43,43
1,29
31,5
5,33
19,49
34,41
43,13
35,19
42,27
14,43
13,59
39,6
58,9
42,15
61,5
49,16
27,38
8,43
1,31
6,61
69,9
39,47
45,43
17,65
67,17
43,41
43,2
23,70
38,29
14,65
11,54
55,57
45,2
41,25
65,5
55,15
65,32
67,63
25,57
3,55
37,8
39,3
37,5
51,9
48,27
52,7
27,51
65,31
59,48
57,47
45,47
6,53
69,27
53,20
37,36
49,38
65,37
35,21
62,45
61,21
61,49
50,19
69,38
45,30
70,5
31,38
3,57
43,28
39,45
7,63
15,47
16,59
47,3
31,46
31,1
33,37
43,32
31,43
57,13
0,65
66,29
59,26
62,39
33,27
19,46
15,55
20,65
5,68
57,34
8,51
55,53
24,65
63,3
48,15
1,62
37,48
55,11
55,3
35,49
37,3
18,69
7,66
17,67
41,37
53,38
15,41
51,15
59,23
65,15
66,11
36,45
37,41
11,34
27,55
45,32
51,22
52,19
27,35
45,38
49,31
11,30
55,43
62,31
1,56
69,30
35,25
25,47
55,13
52,15
57,12
37,38
63,36
25,52
34,5
21,69
39,37
63,29
2,65
69,41
45,11
33,31
54,29
47,1
9,43
21,25
13,39
61,18
15,49
31,3
34,39
58,29
37,23
59,33
62,13
22,43
69,21
47,6
68,27
19,44
59,43
33,24
39,24
30,19
9,66
60,5
67,13
35,13
45,9
35,18
33,9
65,30
40,37
58,27
13,57
67,15
17,43
63,17
18,53
47,31
35,24
5,49
21,47
49,27
57,32
20,69
37,13
69,10
27,60
19,55
31,10
65,2
55,2
47,8
60,17
34,61
65,9
56,31
63,26
29,62
43,9
54,23
49,29
17,49
2,17
54,27
47,11
31,21
58,23
21,53
64,13
65,39
26,63
37,47
68,43
33,10
47,45
43,24
11,69
65,40
17,47
55,29
17,64
5,56
41,4
49,5
33,44
32,1
70,35
63,33
51,23
29,44
39,51
58,49
40,1
55,25
43,49
63,27
69,7
62,29
39,53
3,50
69,29
11,62
40,43
49,45
69,13
40,19
49,7
61,40
9,69
1,63
37,49
19,56
9,65
30,37
39,41
11,67
14,57
19,53
37,46
39,9
16,49
35,15
31,18
13,55
29,59
61,1
10,53
62,15
53,42
47,21
70,19
53,18
67,21
49,9
31,13
11,37
67,29
57,19
65,25
10,43
53,1
8,31
58,13
55,12
16,55
33,35
37,21
21,58
16,45
59,40
41,22
59,31
14,53
65,7
19,67
47,29
3,53
68,31
63,5
67,37
10,27
61,45
13,51
49,13
67,39
38,41
43,21
37,37
43,42
27,43
59,15
8,69
49,33
4,67
41,41
37,60
59,32
67,0
57,27
69,11
57,43
10,57
36,19
23,65
9,1
43,27
40,41
11,49
33,25
60,23
64,41
38,11
36,53
47,18
4,53
11,63
27,58
63,11
23,45
34,29
41,10
12,43
65,6
50,33
29,53
46,33
17,69
18,61
40,3
33,47
12,47
1,55
49,23
64,7
33,41
27,44
37,22
34,51
38,17
39,12
59,3
16,53
23,51
61,3
67,23
45,5
44,29
49,17
49,41
44,21
41,51
19,47
22,57
51,41
54,15
67,25
53,25
41,43
29,49
51,7
43,18
23,44
63,4
9,21
35,1
57,49
48,9
45,49
2,59
53,36
21,65
35,17
39,25
68,23
53,48
39,14
60,7
22,63
50,5
31,27
45,25
53,33
61,20
47,22
29,39
7,41
22,55
9,59
29,48
65,33
41,21
23,67
49,35
59,42
47,4
45,37
2,53
3,9
49,57
13,53
44,27
55,7
31,49
13,52
64,29
51,25
51,35
15,61
46,11
62,25
48,11
50,13
40,31
55,22
35,59
67,20
21,61
37,27
18,51
1,67
27,39
49,10
31,45
55,67
15,37
17,51
57,8
3,27
39,8
38,33
57,5
24,55
67,35
34,47
67,16
28,51
50,37
24,63
47,46
29,31
59,29
35,31
40,57
29,54
40,15
62,35
40,49
31,35
54,3
27,52
69,3
19,58
56,15
24,5
6,59
42,5
37,43
21,22
65,17
51,29
55,18
37,1
68,35
43,17
45,10
42,13
41,47
38,53
51,13
13,49
65,1
51,26
19,51
36,63
42,31
13,40
41,23
53,23
19,63
47,27
49,1
19,62
1,57
5,35
52,31
63,37
23,59
16,67
36,9
39,55
47,63
5,57
9,44
49,40
49,12
35,50
47,19
43,29
39,35
53,31
25,46
58,35
9,57
57,3
59,37
11,22
59,6
27,57
55,5
47,38
59,22
67,34
47,36
56,19
51,27
30,51
43,46
47,13
37,52
33,20
48,35
51,28
25,54
51,37
51,30
39,27
47,33
43,6
57,31
41,34
23,61
67,45
9,51
33,17
29,21
14,49
5,53
37,56
45,0
32,49
32,31
67,18
31,41
47,17
55,9
40,51
31,9
43,31
63,35
9,55
43,44
29,37
25,55
57,6
32,27
42,55
22,61
44,35
67,11
49,21
51,3
42,23
55,49
39,17
51,36
42,37
7,65
38,5
30,43
28,37
36,15
45,17
63,18
57,35
59,11
61,7
35,57
7,64
16,63
52,11
13,45
35,45
38,57
52,33
14,63
38,25
57,22
31,24
15,46
3,59
43,22
70,7
38,13
64,17
30,27
24,39
2,67
57,40
35,23
65,28
26,45
46,27
37,34
68,3
51,38
13,67
37,40
49,19
14,61
68,9
13,48
68,5
51,34
41,35
31,33
15,35
38,49
12,55
38,31
21,64
63,21
43,37
23,46
65,21
17,50
59,25
3,67
41,40
33,51
63,42
67,32
53,9
25,61
33,43
29,47
57,25
44,9
25,69
42,43
45,51
1,68
49,3
34,55
21,55
59,13
5,58
23,23
31,47
33,23
51,17
9,25
18,43
60,11
32,29
69,49
1,52
53,37
25,51
67,44
49,15
13,43
7,53
9,67
33,32
35,33
30,55
46,23
51,4
13,30
33,61
48,19
3,56
57,53
35,36
1,59
37,62
66,9
16,65
25,65
61,29
43,33
23,58
59,30
43,35
35,40
35,51
39,10
19,66
20,49
45,14
21,57
55,41
21,68
55,16
67,27
66,23
8,53
25,41
15,42
57,17
35,27
61,25
62,7
33,33
55,42
53,63
65,3
1,30
42,49
9,23
36,23
69,28
56,1
31,7
58,17
63,25
57,41
38,21
27,45
54,9
57,1
5,66
61,15
69,35
37,31
29,57
63,38
1,69
25,53
36,33
5,51
27,50
53,11
7,57
60,13
49,20
11,55
25,45
64,52
51,46
28,3
8,3
0,67
49,34
34,0
67,40
57,54
56,20
68,13
43,4
62,59
5,38
55,6
70,61
26,4
30,46
6,66
58,10
38,20
2,10
46,32
48,3
2,19
23,52
54,30
69,16
63,6
36,3
70,62
58,1
52,54
15,4
31,28
68,36
62,44
55,30
22,37
16,64
45,40
28,19
38,19
44,60
13,8
18,15
21,56
39,36
56,51
44,6
50,16
18,8
48,42
40,42
5,60
64,10
24,59
42,1
54,12
2,12
28,29
9,0
32,17
34,25
33,16
59,0
30,2
53,26
52,29
70,37
3,36
28,24
55,62
54,10
66,50
17,6
31,30
68,30
0,18
37,10
47,14
70,52
65,42
14,58
70,66
64,28
44,52
20,20
12,66
16,46
44,0
10,60
46,0
2,66
11,2
22,16
2,36
14,24
48,60
37,12
25,10
40,46
18,14
38,23
36,58
50,3
57,16
42,10
60,29
70,2
32,8
47,40
50,65
54,11
12,40
2,70
33,14
62,27
42,26
57,44
42,24
34,38
46,50
70,58
12,65
36,12
64,1
56,14
14,51
68,57
23,68
10,14
18,68
66,60
52,22
69,2
40,4
50,54
48,22
62,48
70,15
4,20
42,18
18,36
32,33
22,69
65,56
65,14
39,40
50,55
28,69
62,38
2,64
70,51
21,70
44,41
34,46
68,14
2,28
24,64
66,66
42,21
48,12
70,43
24,8
34,6
24,6
17,70
66,0
12,62
20,12
6,69
0,26
12,49
0,30
62,3
24,56
70,64
46,39
33,4
41,36
41,16
20,21
12,36
26,20
38,4
64,12
60,10
10,4
22,6
26,24
56,12
18,40
25,2
22,12
15,62
14,52
10,10
48,48
5,52
68,29
45,70
24,22
5,70
52,32
23,10
22,60
68,54
58,50
30,44
40,29
65,10
60,70
13,46
34,20
22,15
54,19
60,60
28,65
52,39
54,56
16,14
20,66
18,50
14,44
54,44
4,14
28,14
7,0
15,64
50,32
44,66
26,5
32,14
4,33
0,12
60,48
2,30
67,62
53,60
6,20
36,36
36,26
53,4
64,56
64,34
46,36
0,51
38,14
56,50
22,36
56,6
70,29
6,35
64,19
25,50
14,35
1,32
68,11
32,18
18,58
68,39
41,8
14,0
2,9
44,14
3,18
56,52
64,11
68,20
22,20
24,37
3,8
50,64
14,4
14,34
37,16
69,44
49,42
63,32
57,18
51,18
43,30
51,6
10,6
30,18
56,56
58,32
46,10
20,5
38,24
24,67
47,34
26,60
61,64
38,61
45,8
16,58
18,10
56,38
29,28
12,33
64,62
48,18
25,16
42,12
64,63
53,54
60,51
60,8
9,4
38,32
40,18
20,4
63,44
6,67
65,64
20,9
30,6
66,16
38,2
26,8
70,18
11,58
10,48
42,2
56,46
30,31
26,0
68,52
33,0
30,28
60,40
38,42
20,24
32,6
29,24
34,24
6,21
36,57
6,28
44,23
11,48
24,53
45,12
26,51
12,46
64,42
70,22
7,36
70,67
34,4
10,44
42,44
52,38
18,4
63,0
55,34
49,44
42,8
19,2
12,0
5,20
30,25
58,60
68,26
50,27
66,59
57,36
58,26
36,55
48,44
20,50
69,34
0,50
66,27
61,30
35,38
61,36
51,0
58,62
64,16
60,42
61,38
50,26
53,34
36,4
14,21
14,46
0,52
10,46
2,42
40,5
67,12
66,65
46,18
12,64
34,17
42,6
68,66
56,34
35,14
31,34
50,35
56,60
23,22
42,19
28,68
51,50
66,47
57,38
28,56
26,23
20,70
17,42
30,1
14,48
6,17
18,16
13,26
16,61
48,32
34,49
63,22
49,6
38,45
4,38
52,40
56,68
64,20
26,50
37,6
12,70
39,50
38,37
38,18
6,14
52,28
59,50
8,0
10,15
60,34
46,34
56,32
7,44
38,35
48,40
56,3
61,12
46,68
36,22
4,48
2,50
56,27
48,37
34,28
25,12
33,8
22,4
49,8
21,48
60,55
62,68
26,65
18,12
54,6
1,22
69,20
30,12
34,48
30,47
42,46
52,35
59,58
38,70
28,1
40,70
19,70
20,6
18,56
45,18
0,3
14,3
16,36
10,29
20,64
52,44
30,45
32,40
30,52
57,14
40,63
17,8
63,46
48,58
64,36
10,23
66,32
42,57
11,20
6,16
15,50
31,66
68,56
22,66
44,22
46,60
64,67
68,64
32,52
52,63
69,70
68,18
7,60
64,8
64,3
40,69
0,70
24,30
2,58
4,68
28,13
2,68
40,61
32,30
26,22
4,13
48,64
28,53
44,54
28,36
28,32
66,53
36,39
70,21
48,7
6,2
49,54
58,40
19,50
32,37
24,24
36,48
4,30
54,61
34,11
4,37
18,38
29,16
44,49
34,43
48,52
58,30
16,69
47,10
0,56
38,47
40,56
67,48
17,14
44,37
56,4
28,45
58,42
19,12
12,8
38,1
56,10
58,22
1,26
14,14
16,34
24,48
65,24
64,0
48,16
8,55
24,57
70,23
28,66
51,70
68,37
2,4
14,54
16,40
20,18
12,56
68,48
32,26
36,47
39,22
8,63
11,70
46,3
48,6
54,2
32,63
69,66
42,66
19,68
26,68
1,12
17,4
70,26
40,62
36,6
69,0
38,8
48,68
58,56
60,2
54,20
20,10
14,31
6,40
6,62
39,30
62,51
16,48
38,36
10,31
31,22
14,19
59,68
62,20
62,19
56,7
22,41
21,24
61,22
18,30
9,40
38,27
60,0
43,38
31,36
38,58
64,68
70,38
32,69
12,30
53,0
5,54
17,54
28,12
46,22
27,14
70,60
36,52
30,70
50,28
70,30
22,22
70,59
70,32
40,44
0,10
25,22
53,16
39,20
68,0
36,18
2,33
25,44
49,30
3,38
38,12
52,48
44,50
30,54
16,10
21,14
50,40
13,34
32,35
28,30
4,3
36,32
48,25
13,54
54,46
4,65
20,28
23,4
43,20
50,62
39,44
24,47
42,70
56,59
28,55
28,46
15,24
25,34
2,26
70,39
0,5
34,14
32,21
4,41
53,14
32,28
38,28
16,42
18,39
28,49
22,68
25,28
26,6
19,28
40,64
47,16
8,42
12,10
32,12
34,32
20,14
56,13
58,8
20,56
66,17
24,68
52,43
4,58
50,39
66,41
62,67
62,6
50,6
38,30
66,14
57,52
52,62
10,35
8,67
57,46
18,52
68,58
6,50
63,28
28,2
32,36
22,40
54,62
30,62
30,38
1,70
66,22
28,50
58,46
16,27
28,27
28,4
40,32
60,12
15,12
4,0
30,15
19,32
68,70
48,0
13,38
58,41
50,11
6,47
54,50
26,69
8,24
52,30
49,4
31,4
46,54
52,42
10,55
42,30
0,4
44,26
66,2
36,65
20,8
62,36
21,46
46,56
1,46
58,31
35,48
69,4
48,14
67,10
55,32
37,64
58,63
3,0
20,63
24,44
16,11
43,70
9,14
10,38
49,22
64,40
18,65
55,28
30,17
24,52
32,64
47,20
38,69
42,4
54,0
22,50
18,70
54,34
7,6
24,41
8,21
10,5
58,34
62,10
56,2
42,54
4,28
7,42
62,2
12,23
17,0
33,40
60,6
32,19
19,10
32,48
61,6
20,67
38,0
66,28
61,60
53,68
14,70
15,16
22,5
64,18
32,59
10,51
38,59
40,20
43,68
8,62
40,48
44,51
23,8
14,56
68,32
58,11
14,13
8,30
16,32
24,26
7,24
58,70
22,18
18,60
45,64
8,36
31,52
62,5
19,52
18,42
61,10
24,0
56,63
35,62
8,4
22,64
40,14
30,60
68,69
44,44
46,66
52,0
22,34
1,28
40,0
8,14
51,20
14,66
32,54
55,24
66,8
34,9
22,54
5,50
1,2
22,28
65,26
17,60
70,9
35,52
1,42
31,56
61,28
56,30
0,28
6,27
52,64
49,52
64,70
54,43
34,50
18,31
48,69
50,10
40,22
10,3
2,44
21,30
6,37
15,0
16,18
60,14
56,70
6,56
20,26
6,11
14,36
52,16
14,64
36,70
12,42
56,9
10,7
54,16
32,66
64,47
48,47
0,19
22,17
51,12
18,18
52,10
26,54
30,20
8,65
2,56
4,55
3,58
47,68
56,17
1,36
24,32
42,53
42,11
26,36
63,8
34,30
44,19
34,44
50,24
25,64
21,54
60,46
26,58
24,16
20,16
3,62
65,8
52,27
27,46
17,62
56,48
56,44
12,4
49,26
2,38
46,29
8,49
60,30
47,12
2,34
9,26
36,54
30,57
24,13
50,38
2,6
30,69
54,60
15,32
59,44
38,64
48,4
60,66
34,23
13,10
62,62
10,68
62,12
52,34
62,40
28,28
15,38
